date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MA5,MA20
2025-06-20,2344,83338972,1591725682,19.6,19.75,18.8,18.95,-0.65,19650,19.07,18.197499999999998
2025-06-23,2344,81776761,1579451492,18.55,19.65,18.5,19.6,0.65,22182,19.310000000000002,18.29
2025-06-24,2344,243057485,4990652389,20.1,21.25,19.85,20.05,0.45,62348,19.57,18.42
2025-06-25,2344,147333284,3014632999,20.2,21.0,20.05,20.25,0.2,40914,19.69,18.565
2025-06-26,2344,216038224,4533744462,20.75,21.5,20.5,20.85,0.6,53135,19.94,18.7375
2025-06-27,2344,169640197,3590424030,21.2,21.7,20.7,21.15,0.3,45152,20.380000000000003,18.91
2025-06-30,2344,104406100,2132274832,21.25,21.3,20.15,20.15,-1.0,25612,20.490000000000002,19.072499999999998
2025-07-01,2344,76615219,1533562939,20.15,20.45,19.8,19.85,-0.3,21197,20.45,19.23
2025-07-02,2344,68749472,1355484432,19.9,20.1,19.5,19.55,-0.3,17072,20.31,19.325
2025-07-03,2344,32903370,647767093,19.55,19.85,19.5,19.75,0.2,10236,20.09,19.4075
2025-07-04,2344,56810889,1092728642,19.9,19.9,18.95,19.15,-0.6,15962,19.689999999999998,19.447499999999998
2025-07-07,2344,29315240,557565164,19.05,19.3,18.85,19.1,-0.05,8942,19.48,19.482499999999998
2025-07-08,2344,41871220,795027201,19.1,19.3,18.8,18.9,-0.2,11699,19.29,19.4875
2025-07-09,2344,19011959,360213373,18.85,19.15,18.8,18.95,0.05,5992,19.169999999999998,19.494999999999997
2025-07-10,2344,28479063,529657749,19.0,19.0,18.4,18.5,-0.45,9367,18.919999999999998,19.48
2025-07-11,2344,41944222,768607723,18.4,18.6,18.0,18.45,-0.05,12406,18.779999999999998,19.479999999999997
2025-07-14,2344,23622207,433202152,18.4,18.55,18.2,18.25,-0.2,7041,18.61,19.4725
2025-07-15,2344,43454344,782189758,18.3,18.4,17.7,17.9,-0.35,13450,18.410000000000004,19.43
2025-07-16,2344,37378601,664049581,18.15,18.15,17.6,17.65,-0.25,13259,18.15,19.330000000000002
2025-07-17,2344,39526107,706275943,17.65,18.1,17.55,17.9,0.25,12156,18.03,19.244999999999997
2025-07-18,2344,22013689,391484699,18.0,18.05,17.65,17.65,-0.25,8079,17.869999999999997,19.18
2025-07-21,2344,24053411,420883920,17.7,17.75,17.4,17.4,-0.25,8052,17.7,19.07
2025-07-22,2344,24786033,431628283,17.45,17.65,17.15,17.15,-0.25,8767,17.549999999999997,18.925
2025-07-23,2344,28303309,496790568,17.25,17.75,17.25,17.6,0.45,8880,17.54,18.792499999999997
2025-07-24,2344,31091690,540749302,17.7,17.75,17.15,17.35,-0.25,9675,17.43,18.6175
2025-07-25,2344,13129389,229270729,17.35,17.6,17.3,17.45,0.1,4596,17.39,18.432499999999997
2025-07-28,2344,17696014,310293270,17.5,17.75,17.35,17.5,0.05,6376,17.410000000000004,18.3
2025-07-29,2344,37870147,668597992,17.7,18.0,17.4,17.4,-0.1,10966,17.46,18.1775
2025-07-30,2344,29781548,526771651,17.4,17.9,17.25,17.85,0.45,8983,17.509999999999998,18.0925
2025-07-31,2344,25462564,445191523,17.7,17.8,17.35,17.35,-0.5,7730,17.509999999999998,17.972500000000004
2025-08-01,2344,29365200,514654219,17.25,17.8,16.85,17.6,0.25,9036,17.54,17.895
2025-08-04,2344,24658786,425928354,17.4,17.45,17.1,17.35,-0.25,7604,17.509999999999998,17.807499999999997
2025-08-05,2344,23155920,409499234,17.55,17.95,17.45,17.6,0.25,7316,17.550000000000004,17.7425
2025-08-06,2344,46773462,802880014,17.5,17.55,17.05,17.05,-0.55,14733,17.39,17.6475
2025-08-07,2344,46331780,776057233,17.15,17.25,16.5,16.5,-0.55,16679,17.220000000000002,17.5475
2025-08-08,2344,103047565,1807394705,16.75,18.05,16.75,17.45,0.95,30081,17.19,17.4975
2025-08-11,2344,30565323,533609529,17.6,17.65,17.35,17.4,-0.05,8946,17.2,17.455000000000002
2025-08-12,2344,104374238,1915641197,17.7,18.6,17.7,18.45,1.05,30104,17.369999999999997,17.482499999999998
2025-08-13,2344,62899063,1159117048,18.75,18.85,18.1,18.1,-0.35,18085,17.580000000000002,17.505000000000003
2025-08-14,2344,34601779,627730319,18.15,18.4,18.0,18.0,-0.1,11066,17.880000000000003,17.51
2025-08-15,2344,39510470,714541752,18.1,18.45,17.75,18.4,0.4,11816,18.07,17.5475
2025-08-18,2344,107922757,2033949871,18.55,19.35,18.15,19.1,0.7,28916,18.410000000000004,17.6325
2025-08-19,2344,49210243,923660646,19.15,19.25,18.55,18.6,-0.5,15747,18.44,17.705
2025-08-20,2344,47050322,855649676,18.45,18.6,17.95,18.0,-0.6,13928,18.419999999999998,17.725
2025-08-21,2344,35344254,645489438,18.1,18.5,18.05,18.4,0.4,10219,18.5,17.7775
2025-08-22,2344,18456912,335722102,18.3,18.45,18.05,18.2,-0.2,5754,18.46,17.815
2025-08-25,2344,29323268,544227922,18.45,18.75,18.4,18.4,0.2,8670,18.32,17.86
2025-08-26,2344,30607131,570046615,18.45,18.9,18.3,18.75,0.35,8767,18.35,17.927500000000002
2025-08-27,2344,95355606,1875290404,19.05,20.0,19.0,19.8,1.05,29614,18.71,18.025
2025-08-28,2344,54451676,1076849978,19.9,20.05,19.6,19.6,-0.2,16402,18.95,18.1375
2025-08-29,2344,82516634,1659037339,19.8,20.55,19.7,19.7,0.1,23604,19.25,18.2425
2025-09-01,2344,79269429,1590942508,19.7,20.35,19.6,20.3,0.6,23880,19.630000000000003,18.39
2025-09-02,2344,100967634,2035398991,20.5,20.65,19.8,19.95,-0.35,28982,19.869999999999997,18.5075
2025-09-03,2344,65368703,1322465466,19.95,20.55,19.9,20.1,0.15,18065,19.93,18.66
2025-09-04,2344,65653280,1347946204,20.4,20.8,20.3,20.5,0.4,18539,20.110000000000003,18.86
2025-09-05,2344,227254069,4992131427,20.65,22.55,20.6,22.55,2.05,60412,20.68,19.115000000000002
2025-09-08,2344,436611844,10572092448,24.65,24.8,22.75,24.6,2.05,109218,21.54,19.475
2025-09-09,2344,237839246,5764269263,24.4,24.9,23.7,24.55,-0.05,71135,22.46,19.78
2025-09-10,2344,285159030,7189180523,24.85,25.7,24.5,24.95,0.4,83227,23.43,20.1225
2025-09-11,2344,311904444,7978439289,25.7,26.6,24.7,25.0,0.05,99894,24.330000000000002,20.4725
2025-09-12,2344,275412454,7125219924,26.15,26.55,24.9,25.45,0.45,81588,24.91,20.825
2025-09-15,2344,468174930,12476488075,26.95,27.1,25.7,26.8,1.35,132731,25.35,21.21
2025-09-16,2344,640413710,17564153526,26.5,28.9,25.75,27.95,1.15,182621,26.03,21.677500000000002
2025-09-17,2344,444180445,12614230787,28.1,29.8,27.3,29.4,1.45,137246,26.919999999999998,22.2475
2025-09-18,2344,446562113,14081142879,30.25,32.3,30.25,32.3,2.9,129346,28.380000000000003,22.9425
2025-09-19,2344,581855348,19455476266,34.0,34.3,32.5,33.5,1.2,193129,29.99,23.7075
2025-09-22,2344,378938823,12962425448,33.8,35.3,33.4,34.25,0.75,125749,31.479999999999997,24.5
2025-09-23,2344,534413768,19178872328,35.0,36.85,34.9,36.45,2.2,195728,33.18,25.385
2025-09-24,2344,399525349,14014459828,36.0,36.05,34.3,35.2,-1.25,131678,34.339999999999996,26.155
2025-09-25,2344,453055706,15500096747,34.2,35.7,33.2,33.4,-1.8,172069,34.559999999999995,26.845
2025-09-26,2344,311944386,9917713566,32.95,33.2,31.2,31.4,-2.0,112303,34.14,27.43
2025-09-30,2344,281479643,9502442731,34.0,34.15,32.95,34.05,2.65,105091,34.1,28.1175
2025-10-01,2344,333619796,11437384590,33.4,35.2,33.2,33.8,-0.25,112244,33.57,28.810000000000002
2025-10-02,2344,466423745,16725946610,36.0,36.5,35.05,36.0,2.2,156007,33.73,29.605
2025-10-03,2344,579286537,21742182968,35.8,39.25,35.35,38.8,2.8,218332,34.81,30.52
2025-10-07,2344,272729643,11465121331,40.75,42.65,40.75,42.65,3.85,82470,37.059999999999995,31.525
2025-10-08,2344,467415817,19001264528,41.95,42.15,39.35,41.25,-1.4,173698,38.5,32.3575
2025-10-09,2344,546683937,23568242474,42.9,44.35,41.7,43.45,2.2,194682,40.43,33.302499999999995
2025-10-13,2344,399484526,17057755380,40.35,43.8,40.35,43.0,-0.45,146645,41.83,34.205
2025-10-14,2344,598421210,25505773372,44.9,45.55,40.15,40.7,-2.3,245917,42.21,34.99
2025-10-15,2344,309479559,12500046385,41.45,41.65,39.3,40.0,-0.7,131307,41.68,35.7175
2025-10-16,2344,437429618,19028495936,41.1,44.0,41.1,44.0,4.0,136149,42.230000000000004,36.5775
2025-10-17,2344,456669445,20183100140,44.0,44.95,43.55,43.95,-0.05,153802,42.33,37.3775
2025-10-20,2344,578807421,26476039502,45.6,48.0,44.05,46.35,2.4,219949,43.0,38.225
2025-10-21,2344,77971629,3513569071,45.7,45.75,44.6,44.6,-1.75,42870,43.78,38.839999999999996
2025-10-22,2344,55912233,2493420205,43.7,45.45,43.7,45.45,0.85,26139,44.870000000000005,39.4375
2025-10-23,2344,45232386,2076401905,44.95,46.5,44.7,46.3,0.85,24044,45.33,40.04
2025-10-27,2344,85726404,4347507686,50.9,50.9,50.2,50.9,4.6,48498,46.72,40.7625
2025-10-28,2344,98212499,5201218600,50.9,54.5,50.9,54.0,3.1,50620,48.25,41.7025
2025-10-29,2344,70726750,3805166699,54.4,54.5,51.9,54.0,0.0,37877,50.13,42.7325
2025-10-30,2344,74032183,4096659139,55.7,57.0,53.4,55.2,1.2,38697,52.08,43.9225
2025-10-31,2344,57761731,3132185778,55.2,55.2,53.5,54.2,-1.0,29710,53.660000000000004,44.92999999999999
2025-11-03,2344,68487857,3877155535,55.5,57.5,55.1,56.6,2.4,36197,54.8,46.07
2025-11-04,2344,41115669,2242607013,56.8,56.8,53.0,53.3,-3.3,15037,54.660000000000004,46.935
2025-11-05,2344,47931403,2477465768,48.6,56.0,48.6,56.0,2.7,14206,55.06,47.795
2025-11-06,2344,40871416,2396862270,58.6,59.0,58.0,59.0,3.0,17483,55.82000000000001,48.6125
2025-11-07,2344,22850042,1335189993,58.5,59.2,57.6,58.1,-0.9,9722,56.6,49.455
2025-11-10,2344,32006484,2006047657,61.4,63.9,60.8,63.9,5.8,15848,58.06,50.477500000000006
2025-11-11,2344,43521354,2838761748,64.9,66.1,64.5,64.5,0.6,17052,60.3,51.552499999999995
2025-11-12,2344,23237650,1500955259,63.1,65.9,63.0,64.8,0.3,10188,62.06,52.75750000000001
2025-11-13,2344,32553424,2113654634,66.0,69.1,61.7,64.2,-0.6,15914,63.1,53.967499999999994
2025-11-14,2344,34688969,2099875179,60.0,62.2,59.1,60.3,-3.9,16297,63.54,54.782500000000006
2025-11-17,2344,45241959,2983977970,66.3,66.3,65.1,66.2,5.9,14036,64.0,55.894999999999996
2025-11-18,2344,466709594,28952084904,66.5,66.7,59.6,61.4,-4.8,189370,63.379999999999995,56.6475
2025-11-19,2344,262846110,15660460911,59.5,61.4,58.1,59.4,-2.0,120158,62.3,57.3875
2025-11-20,2344,433182309,25128387540,63.4,63.9,53.5,58.0,-1.4,207906,61.06,58.01500000000001
2025-11-21,2344,153645404,8053968413,52.2,53.2,52.2,52.2,-5.8,85092,59.44,58.30999999999999
2025-11-24,2344,233767269,12670145724,53.0,55.5,52.3,54.6,2.4,92626,57.120000000000005,58.495000000000005
2025-11-25,2344,219802494,12648467241,59.1,59.4,55.9,57.5,2.9,102898,56.339999999999996,58.67
2025-11-26,2344,194948799,10647881355,57.0,57.8,52.7,53.6,-3.9,104377,55.18000000000001,58.65
2025-11-27,2344,161180525,9005994366,55.2,57.0,54.7,56.9,3.3,79901,54.96,58.735
2025-11-28,2344,184303003,10672260748,57.3,59.5,55.8,58.0,1.1,96018,56.120000000000005,58.925
2025-12-01,2344,113248893,6548802262,57.9,59.0,56.3,57.6,-0.4,54059,56.720000000000006,58.975
2025-12-02,2344,116743624,6655660299,58.9,58.9,56.1,56.6,-1.0,50547,56.54,59.14000000000001
2025-12-03,2344,142553494,8127717526,57.3,58.5,55.5,55.8,-0.8,60762,56.98,59.13000000000001
2025-12-04,2344,244918744,13984372374,55.0,58.9,53.7,57.8,2.0,107075,57.160000000000004,59.07000000000001
2025-12-05,2344,343693196,20477805446,58.1,62.8,56.4,61.8,4.0,157574,57.92,59.254999999999995
2025-12-08,2344,312825078,20721297096,63.5,67.9,63.5,67.9,6.1,156916,59.98,59.455000000000005
2025-12-09,2344,595084386,41469304634,71.0,71.6,66.9,71.3,3.4,245923,62.919999999999995,59.795
2025-12-10,2344,408320544,28596450870,71.0,73.4,67.3,67.5,-3.8,202542,65.25999999999999,59.92999999999999
2025-12-11,2344,288345883,19907000334,69.6,70.5,67.5,68.4,0.9,130071,67.38000000000001,60.14000000000001
2025-12-12,2344,543798403,39822052994,69.2,75.2,68.5,74.6,6.2,216661,69.94,60.855
2025-12-15,2344,427984064,30470732777,72.0,72.8,69.0,71.1,-3.5,188689,70.58,61.1
2025-12-16,2344,347382553,24444703161,70.0,71.9,68.8,70.6,-0.5,190491,70.44,61.56
2025-12-17,2344,454004106,32964599251,71.3,74.4,70.2,73.9,3.3,206122,71.72,62.28499999999999
2025-12-18,2344,531280423,40316342264,75.0,77.8,73.9,74.5,0.6,237292,72.94,63.10999999999999
2025-12-19,2344,495025660,36615273023,76.9,77.5,71.2,71.3,-3.2,220957,72.28,64.06500000000001
2025-12-22,2344,238544600,17595898019,73.9,75.0,72.8,73.1,1.8,102563,72.67999999999999,64.99
2025-12-23,2344,155196257,11397199497,74.0,74.4,72.4,73.0,-0.1,88042,73.16,65.765
2025-12-24,2344,321347803,24324612265,73.6,77.2,72.5,76.9,3.9,156105,73.75999999999999,66.92999999999999
2025-12-26,2344,274963547,21273569725,78.0,79.1,76.0,76.5,-0.4,158763,74.16,67.91
2025-12-29,2344,166636334,12782144022,76.9,77.9,75.6,76.9,0.4,88443,75.28,68.85499999999999
2025-12-30,2344,405326803,32990782774,77.2,84.4,77.2,83.7,6.8,197872,77.4,70.16
2025-12-31,2344,340682906,28631841016,84.1,86.5,82.2,82.6,-1.1,171695,79.32000000000001,71.46
2026-01-02,2344,414793767,36674571197,83.1,90.8,82.1,90.8,8.2,196629,82.1,73.21
2026-01-05,2344,435516103,41228393344,95.0,96.8,91.6,95.5,4.7,208796,85.9,75.095
2026-01-06,2344,403567044,40534258779,95.8,104.5,95.0,104.0,8.5,190783,91.32000000000001,77.205
2026-01-07,2344,351786974,37741386652,109.0,110.5,104.5,106.5,2.5,160207,95.88,79.13499999999999
2026-01-08,2344,200419065,21500856137,105.5,109.5,104.0,108.5,2.0,87913,101.05999999999999,80.995
2026-01-09,2344,83406112,8303634228,103.5,103.5,97.7,97.8,-10.7,78828,102.46000000000001,82.51
2026-01-12,2344,56471038,5640623149,98.1,102.5,96.5,102.0,4.2,41501,103.76000000000002,84.19
2026-01-13,2344,42978779,4313617107,104.5,104.5,98.5,99.8,-2.2,35471,102.92,85.45
2026-01-14,2344,23626210,2357082052,99.0,100.5,99.0,99.8,0.0,18993,101.58000000000001,86.885
2026-01-15,2344,22752094,2262451840,99.8,100.0,99.1,99.2,-0.6,20208,99.72,88.315
2026-01-16,2344,51171187,5365873544,102.0,108.0,100.5,106.5,7.3,39375,101.46000000000001,89.94500000000001
2026-01-19,2344,54995554,6399375690,115.0,117.0,115.0,116.5,10.0,46013,104.35999999999999,92.045
2026-01-20,2344,52267677,5808516823,105.5,114.5,105.5,113.0,-3.5,46895,107.0,94.13
2026-01-21,2344,65297844,6924443479,112.0,112.0,103.0,105.5,-7.5,56283,108.14000000000001,95.75
2026-01-22,2344,57616942,6298714218,113.5,113.5,104.5,104.5,-1.0,41621,109.2,97.325
2026-01-23,2344,49825240,5137803373,107.0,107.0,99.4,103.0,-1.5,38639,108.5,98.63
2026-01-26,2344,59539991,6652906621,107.0,113.0,107.0,113.0,10.0,38999,107.8,100.455
2026-01-27,2344,280726529,32506947868,113.5,120.5,110.0,115.5,2.5,187377,108.3,102.385
2026-01-28,2344,183205546,22925295243,120.5,127.0,120.0,127.0,11.5,96048,112.6,104.55
