date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MA5,MA20
2025-02-12,2317,42666219,7608185758,181.5,181.5,177.0,177.0,-2.0,63003,176.2,176.275
2025-02-13,2317,40596733,7259602358,177.0,181.0,177.0,180.0,3.0,24848,177.6,175.775
2025-02-14,2317,26925038,4808438797,180.0,180.5,177.5,178.0,-2.0,25657,177.6,175.275
2025-02-17,2317,47251327,8577655581,179.5,182.5,179.0,182.5,4.5,34023,179.3,175.25
2025-02-18,2317,27184244,4958070370,183.0,184.0,181.0,183.5,1.0,22580,180.2,175.35
2025-02-19,2317,35389548,6488063362,183.5,184.5,182.0,183.0,-0.5,27655,181.4,175.925
2025-02-20,2317,23659372,4311924877,183.0,183.5,181.5,182.0,-1.0,20159,181.8,176.3
2025-02-21,2317,35359340,6465535028,181.5,184.0,181.0,183.0,1.0,21572,182.8,176.9
2025-02-24,2317,27928907,5103161593,181.0,184.0,180.5,184.0,1.0,21220,183.1,177.425
2025-02-25,2317,70811787,12690044507,181.5,182.0,177.5,177.5,-6.5,73391,181.9,177.625
2025-02-26,2317,45145771,8041430005,175.0,181.0,174.5,180.5,3.0,29868,181.4,177.75
2025-02-27,2317,81509723,14374897915,180.0,181.5,174.0,174.0,-6.5,74546,179.8,177.525
2025-03-03,2317,70556492,12112410727,172.0,175.0,170.0,170.0,-4.0,76523,177.2,177.025
2025-03-04,2317,71127819,12007537766,165.5,172.0,165.0,170.5,0.5,65668,174.5,177.275
2025-03-05,2317,45364409,7855325151,171.5,175.0,171.5,173.5,3.0,31719,173.7,177.7
2025-03-06,2317,28989951,5056441595,175.5,176.0,173.5,173.5,0.0,25315,172.3,177.825
2025-03-07,2317,32530175,5607535311,171.0,174.5,171.0,172.0,-1.5,29463,171.9,177.775
2025-03-10,2317,36673846,6293376887,173.5,174.0,170.0,172.0,0.0,26004,172.3,177.475
2025-03-11,2317,69729259,11667727498,166.0,169.5,165.0,168.5,-3.5,65332,171.9,177.2
2025-03-12,2317,41085436,6996341452,169.0,171.5,169.0,170.5,2.0,29551,171.3,176.775
2025-03-13,2317,35310891,6014788759,172.5,174.0,168.0,168.0,-2.5,44215,170.2,176.325
2025-03-14,2317,33052530,5596145369,168.5,170.5,168.0,170.0,2.0,21222,169.8,175.825
2025-03-17,2317,50999196,8651398483,172.0,172.5,168.0,168.0,-2.0,49501,169.0,175.325
2025-03-18,2317,40404616,6786977089,169.0,169.5,167.0,167.5,-0.5,40157,168.8,174.575
2025-03-19,2317,80802409,13339464376,167.0,167.5,163.5,164.0,-3.5,98597,167.5,173.6
2025-03-20,2317,37221459,6170852921,165.0,167.0,164.5,166.0,2.0,29854,167.1,172.75
2025-03-21,2317,55445821,9171520069,167.0,167.0,165.0,165.0,-1.0,28897,166.1,171.9
2025-03-24,2317,42919426,7041098300,166.5,167.0,163.0,163.0,-2.0,49232,165.1,170.9
2025-03-25,2317,34677689,5728366017,165.5,166.5,164.0,165.0,2.0,24782,164.6,169.95
2025-03-26,2317,19840998,3290605842,166.0,167.0,165.0,166.0,1.0,16078,165.0,169.375
2025-03-27,2317,68898389,11113072033,163.5,164.0,160.0,160.5,-5.5,90993,163.9,168.375
2025-03-28,2317,111580460,17310150126,158.0,158.5,153.0,154.0,-6.5,127991,161.7,167.375
2025-03-31,2317,130858564,19290960164,145.0,149.5,145.0,146.0,-8.0,109001,158.3,166.175
2025-04-01,2317,61385394,9269985746,148.5,153.0,148.0,152.0,6.0,42452,155.7,165.25
2025-04-02,2317,38868764,5955684019,153.0,154.5,152.0,153.5,1.5,31686,153.2,164.25
2025-04-07,2317,30755604,4259646765,138.5,138.5,138.5,138.5,-15.0,39912,148.8,162.5
2025-04-08,2317,308542896,39193398694,127.0,130.5,125.0,125.0,-13.5,184008,143.0,160.15
2025-04-09,2317,366032118,42809132937,119.0,122.5,112.5,112.5,-12.5,219246,136.3,157.175
2025-04-10,2317,36901188,4557296036,123.5,123.5,123.5,123.5,11.0,15924,130.6,154.925
2025-04-11,2317,297865611,37718131962,118.5,135.0,117.0,134.5,11.0,151793,126.8,153.125
2025-04-14,2317,214264335,30130175092,141.5,145.0,136.0,138.5,4.0,127354,126.8,151.65
2025-04-15,2317,86203486,11926176813,139.0,140.0,136.0,139.5,1.0,63145,129.7,150.125
2025-04-16,2317,61680512,8447843722,138.0,139.5,136.0,136.0,-3.5,50625,134.4,148.525
2025-04-17,2317,64431249,8622798581,134.5,135.5,132.0,134.5,-1.5,39467,136.6,146.875
2025-04-18,2317,26363008,3564680170,135.0,136.5,133.5,135.5,1.0,21715,136.8,145.45
2025-04-21,2317,32102734,4366804312,135.0,137.0,134.5,136.5,1.0,21917,136.4,143.975
2025-04-22,2317,44476006,5940736369,134.5,136.0,131.5,132.0,-4.5,55134,134.9,142.325
2025-04-23,2317,65973272,9086566741,136.0,139.5,136.0,139.0,7.0,38655,135.5,141.125
2025-04-24,2317,46353045,6354097505,139.0,139.0,135.5,136.5,-2.5,30115,135.9,139.7
